0x9bcAcbff4562fCE61aFf58e265beaB8e1c5B3405,3.928976207e+23
0x911C19846fD8197fA033395A3e3dEcD11368C333,2.417480326e+23
0x5102D0A855Bf5F0e72c06B311516c53e8e6D638A,1.289924835e+23
0xCB57De552Eb5Bae1aED1dd7Cd342b98200A3508C,1.469326854e+22
0x4d337Bd4cf1544Af4246d8dEB34747fEf43D3dAB,5.248405791e+21
0x246eDE5D569546BC8987c41449418e9e0AF14516,1.186967297e+21
0x0c411419742Ed3A6599e13DebDD6bfc42fF022D5,1.038078378e+21
0xEc5AF3C24262f2D2AFD5251fE3eA28e67148EF70,5.716679751e+20
0x20B14882d1bFC36c2d6020f52A7577844f7a81D8,5.657037308e+20
0x26cFe324F40817E9fE8c6d1262c82A74e010Ff9A,5.410389063e+20
0x2E62174c79b893B4cFd12b9a3f9C1cCA463297C5,5.28945641e+20
0x3Fc03Fe3B470b50D8163db99dB935976a6448FC3,5.012752473e+20
0x7C31a880bb37a8bf34c1558960530E2212c7De76,4.487189757e+20
0x7Ff30bE8A473F407b2661c8b3F00a46779c52E2a,4.034223777e+20
0x51CB80C4fE4031E1Cac70B9b17f5da8D76E74121,3.977757785e+20
0x254101C9465bC7A2f77EA0cFc81aEf2799d015D8,3.802974542e+20
0xF18A8C841104921cFb895f32593096ecF4759F75,3.258289108e+20
0x0FE604dAAAf2f6Ce6a868243681Cd4455c587556,3.174066575e+20
0xc8af2b9307BeDe3F0931D191679123CEA5d685Ef,2.854762533e+20
0x2395C4982630E2569B31ABb55c7FeaE7C4eF66e1,2.731950098e+20
0xD1057878AAF096d81d05E71dD2Da79E2070495b2,2.560832698e+20
0x78Ffa27D122043874DBE879B7173180FeD3ccf1D,2.510139687e+20
0x2604f5627c6c0BC76c24430F8b430781e2931A9d,2.312510038e+20
0x1bc6955e458927B30eEeb6daCe42887798E69B3b,2.243594879e+20
0x8DaFC51b9A3569E767813501751F01827090ab3C,2.179795413e+20
0xF5A2E949831f09fd4152892B2a36A4345508d56e,1.93007793e+20
0xa6fF4f7e57cD34925Ec3352c3a1975B874dB29b0,1.37371163e+20
0x7d602e88E22c1dD5F966Fc9Db86F6e19F18d7221,1.223025438e+20
0xF022f3a8232010Acf7695F8C48B070Ef4122895D,1.134009928e+20
0xc9f258df3b771A745D812a4a70e08054304ac7E4,1.133405568e+20
0x2Ed3767CfCBCEb42ff5F3642d4DF6f851B947073,1.124174365e+20
0xF45bcc026243109BEF4fb29170E53FCe61523dE8,1.121797439e+20
0xaBE871F05A0149E00897202845A310E409C78a7a,1.103953058e+20
0xD2cd3CFFc11AF0F507DF94E0E2B619529c6e2e59,1.085739299e+20
0x939759bd2cCCE943430a589231a11f54031C35A6,1.009617695e+20
