io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp                     53852752.408280510111079841
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp                     53852752.408280510111079841
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp                     53852752.408280510111079841
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp                     53852747.860710782013460739
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp                     53852747.860710782013460739
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp   active   15       53852747.860710782013460739
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp   active   15       53852747.860710782013460739
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp   active   15       53852740.781073873196605372
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     19   royallandOp   active   15       54406105.566436429818133912
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     19   royallandOp                     54406105.566436429818133912
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     19   royallandOp   active   15       54406105.566436429818133912
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     19   royallandOp   active   15       54406105.566436429818133912
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     19   royallandOp   active   15       54406090.455118431690162861
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     19   royallandOp   active   15       54406090.455118431690162861
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp   active   15       54406090.455118431690162861
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp   active   15       54406090.455118431690162861
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp   active   15       54406090.455118431690162861
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp   active   15       54353951.412103227607697686
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp   active   15       54353951.412103227607697686
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp                     54353951.412103227607697686
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp   active   15       54353951.412103227607697686
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp   active   15       54353951.412103227607697686
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp                     54353951.412103227607697686
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp                     54353951.412103227607697686
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp   active   15       54353951.412103227607697686
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp   active   15       54353951.412103227607697686
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp   active   15       54353951.412103227607697686
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp   active   15       54353946.500353738414881732
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp   active   15       54353946.500353738414881732
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp   active   15       54353946.500353738414881732
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp   active   15       54353946.500353738414881732
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp                     54353938.932091082022227013
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp   active   15       54353938.932091082022227013
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     19   royallandOp   active   15       54353938.932091082022227013
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     19   royallandOp   active   15       54353938.932091082022227013
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     19   royallandOp   active   15       54353938.932091082022227013
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     19   royallandOp                     54353923.724053759432031541
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     19   royallandOp   active   15       54353923.724053759432031541
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     19   royallandOp   active   15       54353923.724053759432031541
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     19   royallandOp   active   15       54353923.724053759432031541
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     19   royallandOp   active   15       54353923.724053759432031541
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     20   royallandOp                     54295140.97680715308194266
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     19   royallandOp                     54295140.97680715308194266
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     19   royallandOp   active   15       54295140.97680715308194266
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     19   royallandOp   active   15       54295140.97680715308194266
