0x72B7196da2ffAFa81324dcb65D24cEb1A4f25681,3.072121893e+22
0x5Ed6A60547ea42A63637A14f37fDdcd4251F931a,1.808974491e+22
0x1c5D0222ED85fe8c91b1F3c935A3Ed948681B346,4.335884771e+21
0xf485E62D9FF8d185D86c16F7CcD289cF2C7C135b,2.845184953e+21
0x49084ed9D047724ac11C93E43c4F8557C65bbBB6,2.673069653e+21
0xba0490B8f8960D966437705a26a101f913E6271B,2.606296233e+21
0x6d63996D24D6B148F9d9953c57379158158c1979,9.372781161e+20
0xF2d164F2D6358B90c58e1022103Ee073f3EBa07F,1.299300498e+20
0x58A60c619087565C6d8080F5E1117Bcae52872De,3.239274692e+19
0x2Ed3767CfCBCEb42ff5F3642d4DF6f851B947073,3.097829935e+19
0xBab728d29E673AdE915e883002D1A20D2EC8AFe6,2.619205747e+19
0x2F62735A8151E173d99204343fB5C52942fbbAa3,1.406570565e+19
