0x442Da468216a6e31753C77F470f57483e92c137f,3.108543616e+22
0x72B7196da2ffAFa81324dcb65D24cEb1A4f25681,2.451114162e+22
0xfe7BCb3676aaBe9A6b39cB23F3a5FA41eED7Ad1b,2.072358957e+22
0x5Ed6A60547ea42A63637A14f37fDdcd4251F931a,1.458238084e+22
0x1c5D0222ED85fe8c91b1F3c935A3Ed948681B346,1.187784244e+22
0x5BCB0Ef54F31e6728e6F14B9094EF50b95FcEFF7,4.144717914e+21
0x6d63996D24D6B148F9d9953c57379158158c1979,2.293540939e+21
0x49084ed9D047724ac11C93E43c4F8557C65bbBB6,2.293540939e+21
0xf485E62D9FF8d185D86c16F7CcD289cF2C7C135b,2.293540939e+21
0x58A60c619087565C6d8080F5E1117Bcae52872De,7.404996636e+19
0x86B699AdD439D44cF20ad9CFf05b64B117794F38,7.116982652e+19
0xc6505262f7A406Aff2261CEA5ceCfc364705ae3f,1.645192527e+19
0x54321f85F12c412025fAa5B32E134bCFD22f4B2F,7.089203022e+18
