io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5      5   royallandOp   active   15       83927195.383661737732425489
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5      5   royallandOp            0        83927195.383661737732425489
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5      5   royallandOp   active   15       83927186.626411469670256604
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5      5   royallandOp   active   15       83927186.626411469670256604
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5      5   royallandOp   active   15       83927186.626411469670256604
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5      5   royallandOp   active   15       83927186.626411469670256604
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5      5   royallandOp   active   15       83927165.636765513870771383
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5      5   royallandOp   active   15       83927114.020021313809324015
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5      5   royallandOp            0        83927114.020021313809324015
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5      5   royallandOp   active   15       83927114.020021313809324015
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5      5   royallandOp   active   15       83927114.020021313809324015
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5      5   royallandOp            0        83927114.020021313809324015
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5      5   royallandOp            0        83924061.127144405720131504
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5      5   royallandOp   active   15       83924061.127144405720131504
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5      4   royallandOp            0        83924061.127144405720131504
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5      4   royallandOp   active   15       83924061.127144405720131504
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5      4   royallandOp            0        83924061.127144405720131504
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5      4   royallandOp            0        83924061.127144405720131504
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5      4   royallandOp            0        83924061.127144405720131504
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5      4   royallandOp            0        83924061.127144405720131504
