io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     27   royallandOp   active   15       48873089.139482964292944406
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     26   royallandOp   active   15       48873089.139482964292944406
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     26   royallandOp                     48873089.139482964292944406
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     26   royallandOp   active   15       48871884.881328498301109461
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     26   royallandOp   active   15       48869920.042480234781533261
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     26   royallandOp   active   15       48868727.164176853869867881
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     26   royallandOp   active   15       48868701.930638394842646291
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     26   royallandOp                     48868701.930638394842646291
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     26   royallandOp   active   15       48868700.966896155708444197
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     26   royallandOp   active   15       48868700.966896155708444197
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     26   royallandOp   active   15       48868700.966896155708444197
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     26   royallandOp   active   15       48868700.966896155708444197
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     26   royallandOp                     48868500.86769530951214188
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     26   royallandOp                     48868500.86769530951214188
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     27   royallandOp                     48859900.648011390460025841
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     27   royallandOp   active   15       48859900.648011390460025841
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     27   royallandOp                     48859833.308286514205798082
io108h7sa5sap44e244hz649zyk5y4rqzsvnpzxh5     27   royallandOp   active   15       48859458.055836798877556851
