0x9bcAcbff4562fCE61aFf58e265beaB8e1c5B3405,1.287641815e+23
0x911C19846fD8197fA033395A3e3dEcD11368C333,7.648892166e+22
0x5102D0A855Bf5F0e72c06B311516c53e8e6D638A,3.224971457e+22
0xCB57De552Eb5Bae1aED1dd7Cd342b98200A3508C,7.988345536e+21
0x246eDE5D569546BC8987c41449418e9e0AF14516,6.453230529e+20
0xF2d164F2D6358B90c58e1022103Ee073f3EBa07F,2.769929924e+20
0x3Fc03Fe3B470b50D8163db99dB935976a6448FC3,2.72530232e+20
0x0FE604dAAAf2f6Ce6a868243681Cd4455c587556,1.725656922e+20
0xD1057878AAF096d81d05E71dD2Da79E2070495b2,1.392257713e+20
0x08FB8BD11C3a486602CD2DAC8417f8C956549B11,1.048574856e+20
0x78Ffa27D122043874DBE879B7173180FeD3ccf1D,1.031298318e+20
0x51CB80C4fE4031E1Cac70B9b17f5da8D76E74121,6.876544757e+19
0x2Ed3767CfCBCEb42ff5F3642d4DF6f851B947073,6.213594341e+19
0xc9f258df3b771A745D812a4a70e08054304ac7E4,6.162029425e+19
0xF45bcc026243109BEF4fb29170E53FCe61523dE8,6.098919068e+19
0x1DC5B95Bd18100027A3233e34d1E097c2ec4Fd37,5.156491589e+19
0x90D279E4d739A3Ca61cc1Ad07c57331AFd001Fe1,5.063322611e+19
0x78345a9C78F55bcBc14E3c0DD8A41309170919B7,4.132016277e+19
0x3005CF5C9b8406b91D6D042002F622F11f92B22e,3.905149274e+19
0x79d2Bd69e570DD75956c60BeDf9C7dcf280525Ac,3.424105033e+19
0x0466671418Bed2B9EF0a8A15D172A4106e51e26E,3.4066279e+19
0xeA9B457F68C7D01a55C1eDa6c77b68D59caD1a06,3.294901295e+19
0x5CA722CF150Fc56A0C89257DA717767a3C33BB77,2.951440198e+19
0x2C0D84b2335EE3F9020667DCEA7449Fc8D0717ae,2.951440198e+19
0x9E04ea775530eCA1F1eF65ff323B8d65D3b3408F,2.639196731e+19
0x3ae40743947a378F28D5AA68bF138492D55440De,2.578245794e+19
0x1a96659fd8a6bb57e429445d16Eb0aBBB2c2f4Dd,2.244555303e+19
0xdC849E5dD401531Bae51F227754c81C4F2710dea,1.82967572e+19
0x0d522c0A0B06828CaB5572713813c61EDCE4849d,1.770946434e+19
0x54490798d5850110B6aB32114D0293892F67472d,1.43020703e+19
0xa22c14f9F3fe65Da98FD4990dBe1AA5E72b7B4a4,1.180576079e+19
0x2F62735A8151E173d99204343fB5C52942fbbAa3,1.114064276e+19
0x0F1727931f9AC159c3A10AEa870C87Ec49De0b9B,1.047949032e+19
0xa644cC8Fc747DAbEd276BA65ba5a882E46314a1C,1.02198837e+19
0x579b5139175af7F3D9c1d868364833eD757f56D8,8.854320593e+18
0x3b40ef04AC02d2082b2DbF3649718FB8a06913ab,8.854320593e+18
0x5E1ec4F093313723c06CfF0be4f1A0F6f4397F52,8.818903311e+18
0xFED89481D6384CD6fe1EBe749B4e90bb5f071B16,8.331156662e+18
0xf77d20ad0f646C5BD6ff88Ab63b33BeA18927741,7.938590782e+18
0x598Ff96A9F3f9ba15A11Cc5A97EB859E25c55b1A,5.902880395e+18
0x94847bd61ACF8864195bBf1683B86BF45Ab5e2ae,5.902880395e+18
0xC20A086bF84C28b8D39a99abDe6aAcA3d11c77f5,5.712548564e+18
0xa36183FA72bd9547B0dEeEA69B4784024B8CDeca,4.028339999e+18
0x84E1626D8EFF384A05b4560Abbe78bA454BDE26b,2.957343078e+18
0x8D637f410CC7bFcfbE39e0Cb45B821Ff9f28bc7F,2.951440198e+18
0x26E437F25Ed5Bd5F3a1176A141a2bf8Bbd9bC8A3,2.951440198e+18
0x35f79b27aEF194Bd61eDc547C8d2f60720af5f7e,1.883018846e+18
0x7d8bf18C7cE84b3E175b339c4Ca93aEd1dD166F1,1.031298318e+18
0xDAa7E1BA3c5F6Bd9F4910273909b17ac6d1603de,9.148378602e+17
0x2A62Fb5b6549c3ab5B93cC8707d6a16BA1f16f5d,6.813255801e+17
0xD179f0eCDF306FD743365DF11d410B91C8Ae0022,6.085856797e+17
0x1abB9105d0ad21c4e76D071DC37599B9EAd74aa9,5.980122352e+17
0x504d3f3a98f136676452b7516157A79093147b98,4.659211557e+17
